Date,Open,High,Low,Close
01/21/2021,4083.76,4084.27,4083.72,4084.27
01/21/2021,4083.76,4084.27,4083.72,4084.27
01/21/2021,4083.76,4084.27,4083.72,4084.27
01/20/2021,4045.93,4047.62,4045.84,4047.62
01/19/2021,3959.5,4030.95,3959.5,4022.39
01/18/2021,3959.5,3959.81,3959.5,3959.56
01/15/2021,3991.46,3999.54,3967.83,3971.81
01/14/2021,3937.09,3989.04,3931.51,3986.13
01/14/2021,3937.09,3989.04,3931.51,3986.13
01/14/2021,3937.09,3989.04,3931.51,3986.13
01/13/2021,3937.09,3937.09,3936.61,3936.71
01/12/2021,3941.5,3941.5,3941.41,3941.41
01/11/2021,3907.98,3908.26,3907.98,3908.11
01/08/2021,3859.03,3923.25,3858.9,3919.32
01/07/2021,3859.03,3859.63,3859.03,3859.62
01/07/2021,3859.03,3859.63,3859.03,3859.62
01/07/2021,3859.03,3859.63,3859.03,3859.62
01/06/2021,3838.7,3839.04,3838.7,3839.04
01/05/2021,3831.55,3832.02,3831.55,3831.77
01/04/2021,3815.59,3815.59,3815.59,3815.59
01/01/2021,3801.26,3801.86,3799.59,3800.14
12/31/2020,3802.62,3812.19,3795.5,3801.24
12/31/2020,3802.62,3812.19,3795.5,3801.24
12/31/2020,3802.62,3812.19,3795.5,3801.24
12/30/2020,3802.62,3802.7,3802.32,3802.32
12/29/2020,3771.68,3772,3771.68,3771.77
12/28/2020,3714.81,3714.87,3714.81,3714.87
12/25/2020,3709.68,3712.62,3701.72,3707.91
12/24/2020,3697.43,3718,3695.92,3709.96
12/24/2020,3697.43,3718,3695.92,3709.96
12/24/2020,3697.43,3718,3695.92,3709.96
12/23/2020,3697.43,3697.5,3697.25,3697.41
12/22/2020,3677.03,3677.03,3677.03,3677.03
12/21/2020,3723.92,3723.92,3723.81,3723.81
12/18/2020,3759.01,3771.73,3733.36,3746.12
12/17/2020,3759.01,3759.12,3759.01,3759.04
12/17/2020,3759.01,3759.12,3759.01,3759.04
12/17/2020,3759.01,3759.12,3759.01,3759.04
12/16/2020,3727.95,3728.06,3727.72,3728.05
12/15/2020,3698.63,3698.63,3698.63,3698.63
12/14/2020,3707.51,3707.65,3707.51,3707.65
12/11/2020,3725.58,3732.55,3714.32,3723.99
12/10/2020,3725.58,3725.96,3725.58,3725.7
12/10/2020,3725.58,3725.96,3725.58,3725.7
12/10/2020,3725.58,3725.96,3725.58,3725.7
12/09/2020,3677.4,3734.48,3677.36,3729.96
12/08/2020,3677.4,3677.4,3677.36,3677.36
12/07/2020,3688,3688,3688,3688
12/04/2020,3681.07,3700.15,3678.52,3693.62
12/03/2020,3681.07,3681.16,3681.07,3681.16
12/03/2020,3681.07,3681.16,3681.07,3681.16
12/03/2020,3681.07,3681.16,3681.07,3681.16
12/02/2020,3671.34,3671.75,3671.34,3671.46
12/01/2020,3620.85,3659.71,3620.44,3650.8
11/30/2020,3620.85,3620.85,3620.85,3620.85
11/27/2020,3692.94,3709.03,3679.85,3704.79
11/27/2020,3692.94,3709.03,3679.85,3704.79
11/27/2020,3692.94,3709.03,3679.85,3704.79
11/26/2020,3692.94,3692.94,3691,3691.47
11/25/2020,3670.66,3670.9,3670.45,3670.77
11/24/2020,3669.93,3669.99,3669.93,3669.96
11/23/2020,3618.13,3618.13,3617.69,3617.69
11/20/2020,3601.67,3612.81,3592.33,3610.48
11/20/2020,3601.67,3612.81,3592.33,3610.48
11/20/2020,3601.67,3612.81,3592.33,3610.48
11/19/2020,3601.67,3601.67,3601.2,3601.2
11/18/2020,3621.34,3621.86,3621.34,3621.78
11/17/2020,3624.5,3624.96,3624.41,3624.54
11/16/2020,3613.32,3613.39,3613.18,3613.33
11/13/2020,3550.82,3553.88,3517.69,3547.84
11/13/2020,3550.82,3553.88,3517.69,3547.84
11/13/2020,3550.82,3553.88,3517.69,3547.84
11/12/2020,3550.82,3551.1,3550.82,3551.09
11/11/2020,3564.79,3565.13,3564.79,3564.96
11/10/2020,3550.33,3550.65,3550.33,3550.6
11/09/2020,3524.65,3525.57,3524.04,3525.42
11/06/2020,3473.69,3491.81,3466.87,3489.02
11/06/2020,3473.69,3491.81,3466.87,3489.02
11/06/2020,3473.69,3491.81,3466.87,3489.02
11/05/2020,3473.69,3475.15,3473.69,3475.05
11/04/2020,3372.42,3372.51,3371.71,3371.71
11/03/2020,3352.23,3352.26,3351.72,3352.01
11/02/2020,3314.63,3315.54,3314.63,3315.54
10/30/2020,3321.93,3324.64,3261.13,3265.48
10/29/2020,3334.59,3334.65,3306.55,3317.26
10/29/2020,3334.59,3334.65,3306.55,3317.26
10/29/2020,3334.59,3334.65,3306.55,3317.26
10/28/2020,3348.38,3355.71,3334.97,3339.31
10/27/2020,3354.65,3354.65,3325.3,3350.89
10/26/2020,3372.63,3376.38,3351.62,3355.95
10/23/2020,3364.5,3379.4,3358.43,3369.95
10/22/2020,3384.45,3384.45,3347.49,3365.23
10/22/2020,3384.45,3384.45,3347.49,3365.23
10/22/2020,3384.45,3384.45,3347.49,3365.23
10/21/2020,3350.81,3388.62,3349.53,3387.63
10/20/2020,3361.92,3362.09,3341.05,3350.15
10/19/2020,3323.49,3378.18,3323.27,3364.2
10/16/2020,3323.26,3334.16,3312.08,3322.53
10/15/2020,3375.72,3380.76,3320.83,3324.44
10/15/2020,3375.72,3380.76,3320.83,3324.44
10/15/2020,3375.72,3380.76,3320.83,3324.44
10/14/2020,3371.45,3380.8,3361.66,3379.72
10/13/2020,3369.11,3384.15,3367.77,3373.28
10/12/2020,3344.11,3377.53,3335.17,3370.66
10/09/2020,3337.51,3344.56,3330.09,3341.82
10/08/2020,3317.18,3339.6,3317.18,3335.83
10/08/2020,3317.18,3339.6,3317.18,3335.83
10/08/2020,3317.18,3339.6,3317.18,3335.83
10/07/2020,3290.32,3321.16,3275.76,3333.43
10/06/2020,3277.29,3297.73,3273.25,3296.09
10/05/2020,3216.39,3284.12,3216.39,3275.91
10/02/2020,3252.36,3252.83,3214.26,3218.01
10/01/2020,3241.04,3253.55,3241.04,3246.62
10/01/2020,3241.04,3253.55,3241.04,3246.62
10/01/2020,3241.04,3253.55,3241.04,3246.62
09/30/2020,3260.52,3276.65,3230.19,3238.97
09/29/2020,3267.29,3280.93,3259.91,3264.47
09/28/2020,3242.23,3278.02,3236.21,3272.02
09/25/2020,3232.26,3254.83,3231.54,3234.95
09/25/2020,3232.26,3254.83,3231.54,3234.95
09/25/2020,3232.26,3254.83,3231.54,3234.95
09/24/2020,3270.6,3271.81,3219.86,3221.91
09/23/2020,3274.38,3289.85,3262.21,3281.37
09/22/2020,3298.1,3299.86,3277.41,3278.63
09/21/2020,3331.35,3342.43,3297.2,3301.2
09/18/2020,3330.94,3340,3324.1,3335.66
09/18/2020,3330.94,3340,3324.1,3335.66
09/18/2020,3330.94,3340,3324.1,3335.66
09/17/2020,3360.15,3362.13,3316.66,3324.58
09/16/2020,3339.47,3366.87,3338.14,3366.34
09/15/2020,3331.07,3345.3,3319.5,3340.42
09/14/2020,3296.79,3338.63,3296.79,3334.21
09/11/2020,3284.53,3299.06,3274.8,3293.63
09/11/2020,3284.53,3299.06,3274.8,3293.63
09/11/2020,3284.53,3299.06,3274.8,3293.63
09/10/2020,3261.51,3296.48,3261.51,3288.56
09/09/2020,3283.33,3283.33,3231.45,3256.53
09/08/2020,3263.51,3294.2,3263.51,3288.16
09/07/2020,3268.96,3285.1,3257.84,3263.74
09/04/2020,3310.42,3310.42,3262.85,3267.1
09/04/2020,3310.42,3310.42,3262.85,3267.1
09/04/2020,3310.42,3310.42,3262.85,3267.1
09/03/2020,3323.35,3340.26,3312.32,3317.64
09/02/2020,3317.77,3331.67,3309.48,3317.74
09/01/2020,3313.26,3324.8,3298.09,3313.99
08/31/2020,3339.21,3379.14,3313.52,3317.35
08/28/2020,3329.03,3343.76,3313.34,3333.43
08/27/2020,3345.1,3356.64,3325.44,3328.12
08/27/2020,3345.1,3356.64,3325.44,3328.12
08/27/2020,3345.1,3356.64,3325.44,3328.12
08/26/2020,3325.86,3340.35,3314.81,3339.53
08/25/2020,3311.89,3342.81,3311.89,3326.25
08/24/2020,3286.41,3317.85,3276.14,3313.33
08/21/2020,3282.33,3300.22,3281.11,3285.51
08/20/2020,3330.35,3330.35,3265.29,3271.35
08/20/2020,3330.35,3330.35,3265.29,3271.35
08/20/2020,3330.35,3330.35,3265.29,3271.35
08/19/2020,3336.7,3355.96,3334.55,3343.16
08/18/2020,3326.96,3341.23,3317.31,3336.81
08/17/2020,3325.94,3333.62,3313.38,3324.17
08/14/2020,3324.75,3334.54,3310.22,3325.88
08/13/2020,3329.83,3345.26,3321.76,3328
08/13/2020,3329.83,3345.26,3321.76,3328
08/13/2020,3329.83,3345.26,3321.76,3328
08/12/2020,3306.82,3325.68,3288.34,3323.57
08/11/2020,3262.23,3319.05,3262.23,3305.62
08/10/2020,3242.04,3270.95,3241.01,3258.97
08/07/2020,3279.25,3284.99,3226.16,3245.87
08/06/2020,3277.47,3299.22,3263.65,3283.04
08/06/2020,3277.47,3299.22,3263.65,3283.04
08/06/2020,3277.47,3299.22,3263.65,3283.04
08/05/2020,3277.84,3285.77,3254.19,3279.59
08/04/2020,3191.64,3274.45,3191.64,3272.63
08/03/2020,3192.23,3211.2,3183.41,3189.54
07/31/2020,3262.07,3262.07,3187.82,3190.35
07/30/2020,3258.73,3279.29,3248.51,3252.35
07/30/2020,3258.73,3279.29,3248.51,3252.35
07/30/2020,3258.73,3279.29,3248.51,3252.35
07/29/2020,3270.24,3274.77,3249.35,3252.14
07/28/2020,3258.16,3309.79,3258.16,3274.76
07/27/2020,3228.24,3263.9,3221.76,3257.61
07/24/2020,3242.35,3247.31,3222.53,3236.25
07/23/2020,3246.49,3246.49,3225.73,3244.52
07/23/2020,3246.49,3246.49,3225.73,3244.52
07/23/2020,3246.49,3246.49,3225.73,3244.52
07/22/2020,3276.4,3278.48,3242.99,3246.73
07/21/2020,3225.05,3282.77,3224.73,3279.1
07/20/2020,3228.85,3229.79,3192.85,3218.28
07/17/2020,3209.87,3226.98,3209.57,3223.28
07/16/2020,3241.3,3243.75,3206.71,3212.11
07/16/2020,3241.3,3243.75,3206.71,3212.11
07/16/2020,3241.3,3243.75,3206.71,3212.11
07/15/2020,3216.01,3255.02,3216.01,3239.58
07/14/2020,3225.35,3225.35,3190.65,3202.96
07/13/2020,3187.55,3246.82,3187.55,3232.53
07/10/2020,3216.2,3216.2,3175.22,3186.1
07/09/2020,3210.13,3231.84,3208.62,3216.87
07/09/2020,3210.13,3231.84,3208.62,3216.87
07/09/2020,3210.13,3231.84,3208.62,3216.87
07/08/2020,3212.51,3230.82,3195.36,3203.72
07/07/2020,3240.83,3252.1,3210.14,3216.63
07/06/2020,3184.83,3243.5,3181.91,3242.27
07/03/2020,3164.88,3185.07,3164.32,3183.82
07/02/2020,3116.09,3164.2,3116.09,3157.36
07/02/2020,3116.09,3164.2,3116.09,3157.36
07/02/2020,3116.09,3164.2,3116.09,3157.36
07/01/2020,3111.78,3118,3099.41,3111.85
06/30/2020,3104.21,3130.23,3102.06,3107.24
06/29/2020,3129.42,3129.42,3084.53,3090.73
06/26/2020,3128.02,3145.82,3128.02,3134.55
06/26/2020,3128.02,3145.82,3128.02,3134.55
06/26/2020,3128.02,3145.82,3128.02,3134.55
06/25/2020,3149.88,3149.88,3119.2,3121.63
06/24/2020,3163.81,3182.32,3155.76,3159.11
06/23/2020,3144.83,3168.81,3111.15,3165.82
06/22/2020,3140.22,3150.66,3128.72,3133.3
06/19/2020,3133.26,3149.99,3122.24,3144.1
06/19/2020,3133.26,3149.99,3122.24,3144.1
06/19/2020,3133.26,3149.99,3122.24,3144.1
06/18/2020,3123.55,3132.96,3094.51,3132.71
06/17/2020,3119.19,3132.64,3102.15,3128.38
06/16/2020,3036.61,3136.64,3036.61,3117.79
06/15/2020,3093.02,3093.1,3013.01,3022.57
06/12/2020,3129.27,3129.27,3058.71,3098.31
06/12/2020,3129.27,3129.27,3058.71,3098.31
06/12/2020,3129.27,3129.27,3058.71,3098.31
06/11/2020,3217.57,3217.57,3136.13,3141.19
06/10/2020,3192.58,3224.85,3187.47,3219.52
06/09/2020,3183.84,3213.04,3181.27,3203.14
06/08/2020,3157.92,3181.04,3157.92,3177.69
06/05/2020,3109.85,3153.6,3102.23,3146.07
06/05/2020,3109.85,3153.6,3102.23,3146.07
06/05/2020,3109.85,3153.6,3102.23,3146.07
06/04/2020,3100.61,3127.57,3092.86,3117.94
06/03/2020,3057.13,3101.68,3057.13,3097.64
06/02/2020,3028.5,3057.85,3028.5,3049.42
06/01/2020,2965.85,3024.51,2962.65,3023.45
05/29/2020,2995.94,2995.94,2958.5,2960.28
05/28/2020,2970.68,3007.85,2963.97,2996.43
05/28/2020,2970.68,3007.85,2963.97,2996.43
05/28/2020,2970.68,3007.85,2963.97,2996.43
05/27/2020,2962.24,2969.68,2943.87,2960.11
05/26/2020,2896.76,2963.13,2895.05,2961.09
05/25/2020,2878.56,2888.58,2859.43,2887.43
05/22/2020,2949,2952.2,2864.61,2869.79
05/21/2020,2963.32,2965.83,2945.01,2946.09
05/21/2020,2963.32,2965.83,2945.01,2946.09
05/21/2020,2963.32,2965.83,2945.01,2946.09
05/20/2020,2948.6,2963.34,2941.36,2959.43
05/19/2020,2926.75,2972.13,2926.75,2953.91
05/18/2020,2914.5,2928.66,2906.47,2913.67
05/15/2020,2910.28,2923.95,2894.58,2909.01
05/14/2020,2954.42,2954.42,2899.43,2902.68
05/14/2020,2954.42,2954.42,2899.43,2902.68
05/14/2020,2954.42,2954.42,2899.43,2902.68
05/13/2020,2939.39,2965.04,2924.21,2958.33
05/12/2020,2983.59,2983.59,2940.49,2950.1
05/11/2020,2964.09,3018.57,2963.52,2987.86
05/08/2020,2919.93,2963.95,2918.99,2960.14
05/07/2020,2918.45,2919.35,2897.44,2906.81
05/07/2020,2918.45,2919.35,2897.44,2906.81
05/07/2020,2918.45,2919.35,2897.44,2906.81
05/06/2020,2917.77,2933.14,2910.87,2930.16
05/05/2020,2906.45,2923.34,2906.45,2917.03
05/04/2020,2953.54,2953.54,2901.15,2902.18
05/01/2020,3006.02,3006.02,2956.19,2962.75
04/30/2020,2984.41,3033.32,2984.28,3017.03
04/29/2020,2956.05,2981.08,2954.13,2977.84
04/28/2020,2931.57,2958.38,2918.71,2951.14
04/27/2020,2876.11,2941.89,2872.92,2936.43
04/24/2020,2866.39,2875.71,2850.29,2869
04/24/2020,2866.39,2875.71,2850.29,2869
04/24/2020,2866.39,2875.71,2850.29,2869
04/23/2020,2851.54,2873.91,2846.27,2872.9
04/22/2020,2827.67,2853.29,2802.37,2848
04/21/2020,2896.82,2896.82,2832,2836.88
04/20/2020,2914.39,2923.79,2898.3,2907.04
04/17/2020,2855.72,2936.3,2855.69,2921.58
04/17/2020,2855.72,2936.3,2855.69,2921.58
04/17/2020,2855.72,2936.3,2855.69,2921.58
04/16/2020,2862.92,2862.92,2833.4,2850.85
04/15/2020,2896.74,2907.43,2869.17,2878.07
04/14/2020,2846.79,2901.63,2843.11,2898.79
04/13/2020,2859.2,2867.01,2837.85,2843.5
04/10/2020,2849.01,2869.78,2839.95,2861.44
04/10/2020,2849.01,2869.78,2839.95,2861.44
04/10/2020,2849.01,2869.78,2839.95,2861.44
04/09/2020,2819.05,2850.05,2811.75,2846.78
04/08/2020,2821.65,2840.21,2793.58,2813.86
04/07/2020,2752.85,2822.1,2752.85,2816.46
04/06/2020,2652.48,2747.69,2650.43,2744.19
04/03/2020,2675.79,2688.15,2647.08,2653.07
04/03/2020,2675.79,2688.15,2647.08,2653.07
04/03/2020,2675.79,2688.15,2647.08,2653.07
04/02/2020,2686.32,2686.32,2647,2672.12
04/01/2020,2741.45,2753.92,2677.16,2691.36
03/31/2020,2755.07,2773.92,2709.35,2737.47
03/30/2020,2771.47,2787.24,2708.81,2753.52
03/27/2020,2740.98,2792.29,2740.98,2770.08
03/26/2020,2739.02,2748.29,2687.04,2736.41
03/26/2020,2739.02,2748.29,2687.04,2736.41
03/26/2020,2739.02,2748.29,2687.04,2736.41
03/25/2020,2590.64,2751.56,2590.64,2741.37
03/24/2020,2474.8,2595.33,2473.41,2582.65
03/23/2020,2547.89,2547.89,2458.7,2464.61
03/20/2020,2472.6,2580,2472.6,2556.77
03/19/2020,2576.74,2605.16,2444.04,2486.09
03/19/2020,2576.74,2605.16,2444.04,2486.09
03/19/2020,2576.74,2605.16,2444.04,2486.09
03/18/2020,2689.57,2705.65,2571.36,2575.95
03/17/2020,2669.2,2727.45,2645.34,2685.54
03/16/2020,2789.69,2792.59,2664.96,2675.23
03/13/2020,2838.22,2839.09,2630.84,2780.81
03/12/2020,2996.55,2996.55,2827.96,2831.31
03/12/2020,2996.55,2996.55,2827.96,2831.31
03/12/2020,2996.55,2996.55,2827.96,2831.31
03/11/2020,3047.43,3053.55,2996.52,2999.63
03/10/2020,3026.03,3066.23,2977.08,3055.09
03/09/2020,3183.86,3183.86,3015.22,3026.54
03/06/2020,3258.51,3259.12,3167.89,3179.49
03/05/2020,3258.51,3259.12,3258.51,3258.94
03/05/2020,3258.51,3259.12,3258.51,3258.94
03/05/2020,3258.51,3259.12,3258.51,3258.94
03/04/2020,3205.12,3206.42,3205.12,3206.38
03/03/2020,3221.91,3221.91,3221.58,3221.59
03/02/2020,3205.95,3207.29,3205.57,3207.27
02/28/2020,3282.68,3282.68,3183.25,3195.02
02/27/2020,3282.68,3282.68,3279.89,3279.89
02/26/2020,3298.42,3298.47,3298.42,3298.47
02/25/2020,3341.74,3341.74,3341.44,3341.44
02/24/2020,3378.48,3378.66,3378.48,3378.52
02/21/2020,3428.01,3435.08,3411.2,3420.97
02/20/2020,3428.01,3428.01,3428,3428
02/19/2020,3451.17,3451.19,3451.03,3451.08
02/18/2020,3448.04,3448.04,3447.96,3447.96
02/17/2020,3489.32,3489.52,3489.14,3489.46
02/14/2020,3496.71,3508.9,3488.69,3501.09
02/13/2020,3496.71,3497.07,3496.71,3496.94
02/12/2020,3506.67,3506.69,3506.47,3506.61
02/11/2020,3471.12,3471.12,3471.01,3471.01
02/10/2020,3447.63,3447.63,3447.16,3447.31
02/07/2020,3471.55,3477.11,3450.22,3460.4
02/06/2020,3471.55,3471.69,3471.46,3471.46
02/05/2020,3404.18,3405.45,3404.18,3405.45
02/04/2020,3385.35,3386.61,3385.3,3386.61
02/03/2020,3350.85,3350.85,3350.79,3350.79
01/31/2020,3377.69,3410.05,3366.92,3376.07
01/30/2020,3377.69,3379.4,3377.69,3379.39
01/30/2020,3377.69,3379.4,3377.69,3379.39
01/30/2020,3377.69,3379.4,3377.69,3379.39
01/29/2020,3461.43,3461.43,3461.21,3461.26
01/28/2020,3471.5,3471.99,3471.42,3471.99
01/27/2020,3515.87,3515.87,3496.81,3501.58
01/24/2020,3516.63,3527.54,3515.41,3523.54
01/23/2020,3516.63,3516.71,3515.41,3515.44
01/23/2020,3516.63,3516.71,3515.41,3515.44
01/23/2020,3516.63,3516.71,3515.41,3515.44
01/22/2020,3540.29,3540.6,3540.29,3540.47
01/21/2020,3514.5,3514.67,3514.5,3514.64
01/20/2020,3548.66,3548.7,3548.54,3548.54
01/17/2020,3532.87,3553.85,3532.87,3549.56
01/16/2020,3532.87,3533.33,3532.87,3533.18
01/16/2020,3532.87,3533.33,3532.87,3533.18
01/16/2020,3532.87,3533.33,3532.87,3533.18
01/15/2020,3528.66,3528.73,3528.63,3528.73
